time,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,
9.60546,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,0,0,26,18,24,20,0,17,3,
9.60549,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,0,0,26,18,24,20,0,17,3,
9.60552,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,0,0,26,18,24,20,0,17,3,
9.60555,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,0,0,26,18,24,20,0,17,3,
9.60558,0,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60558,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60561,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60564,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60567,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.6057,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60573,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60576,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60579,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60582,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60585,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60588,1,19,25,12,0,0,15,16,2,22,23,0,8,10,9,0,0,14,0,26,18,24,20,0,17,3,
9.60591,1,19,25,12,0,0,15,16,2,22,23,0,8,10,0,0,0,14,0,26,18,24,20,0,17,3,
9.60594,1,19,25,12,0,0,15,16,2,22,23,0,8,10,0,0,0,14,0,26,18,24,20,0,17,3,
9.60597,1,19,25,12,0,0,15,16,2,22,23,0,8,10,0,0,0,14,0,26,18,24,20,0,17,3,
9.606,0,19,25,12,0,0,15,16,2,22,23,13,8,10,0,0,0,14,0,26,18,24,20,0,17,3,
9.606,1,19,25,12,0,0,15,16,2,22,23,13,8,10,0,0,0,14,0,26,18,24,20,0,17,3,
9.60603,1,19,25,12,0,0,15,16,2,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60606,1,19,25,12,0,0,15,16,2,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60609,1,19,25,12,0,0,15,16,2,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60612,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60615,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60618,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60621,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60624,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60627,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.6063,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60633,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60636,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60639,1,19,25,12,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60642,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60645,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60648,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60651,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60654,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60657,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.6066,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60663,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60666,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60669,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60672,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60675,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,26,18,24,0,0,17,3,
9.60678,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,0,18,24,0,0,17,3,
9.60681,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,0,0,18,24,0,0,17,3,
9.60682,0,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,0,17,3,
9.60683,0,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,17,3,
9.60684,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,17,3,
9.60687,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,17,3,
9.6069,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,17,3,
9.60693,1,19,25,0,0,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,17,3,
9.60695,0,19,25,0,2,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,0,3,
9.60696,1,19,25,0,2,0,15,16,0,22,23,13,8,10,0,0,0,14,6,0,18,24,0,7,0,3,
9.60699,1,19,25,0,2,0,15,16,0,0,23,13,8,10,0,0,0,14,6,0,18,24,0,7,0,3,
9.60702,1,19,25,0,2,0,15,16,0,0,23,13,8,10,0,0,0,14,6,0,18,24,0,7,0,0,
9.60703,0,19,25,0,2,0,15,16,0,0,23,13,8,10,0,21,0,14,6,0,18,24,0,7,0,0,
9.60705,0,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60705,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60708,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60711,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60714,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60717,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.6072,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60723,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,0,
9.60724,0,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60726,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60729,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60732,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60735,1,19,25,0,2,0,15,16,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60738,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60741,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60744,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,0,18,24,0,7,0,12,
9.60746,0,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60747,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.6075,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60753,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60756,1,19,25,0,2,0,15,0,0,0,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60757,0,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60759,1,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,0,14,6,4,18,24,0,7,0,12,
9.60761,0,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60761,0,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60762,1,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60765,1,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60768,1,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60771,1,19,25,0,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60773,0,19,25,17,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60774,1,19,25,17,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,24,0,7,26,12,
9.60777,1,19,25,17,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.6078,1,19,25,17,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60783,1,19,25,17,2,0,15,0,0,22,23,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60786,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60789,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60792,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60795,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60798,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60801,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60804,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60807,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.6081,1,19,25,17,2,0,15,0,0,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60813,0,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60813,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60816,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.60819,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,0,7,26,12,
9.6082,0,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60822,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60825,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60828,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60831,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60834,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60837,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.6084,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60843,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60846,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60849,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60852,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60855,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60858,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60861,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,18,0,23,7,26,12,
9.60864,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60867,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.6087,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60873,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60876,1,19,25,17,2,0,15,0,11,22,0,13,8,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60879,1,19,25,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60882,1,19,25,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60885,1,19,25,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60888,1,19,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60891,1,19,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60894,1,19,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60897,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.609,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60903,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60906,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60909,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60912,1,0,0,17,2,0,15,0,11,22,0,13,0,10,9,21,5,14,6,4,0,0,23,7,26,12,
9.60914,0,0,0,17,2,0,15,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60915,1,0,0,17,2,0,15,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60918,1,0,0,17,2,0,15,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60921,1,0,0,17,2,0,15,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60924,1,0,0,17,2,0,0,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60927,1,0,0,17,2,0,0,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.6093,1,0,0,17,2,0,0,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60933,1,0,0,17,2,0,0,0,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60935,0,0,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60936,1,0,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60939,0,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60939,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60942,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60945,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60948,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60951,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60954,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.60957,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,14,6,4,0,24,23,7,26,12,
9.6096,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,0,6,4,0,24,23,7,26,12,
9.60963,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,0,6,4,0,24,23,7,26,12,
9.60966,1,8,0,17,2,0,0,3,11,22,0,13,0,0,9,21,5,0,6,4,0,24,23,7,26,12,
9.60968,0,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60969,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60972,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60975,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60978,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60981,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60984,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60987,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.6099,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60993,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60996,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.60999,1,8,0,17,2,0,0,3,11,22,0,13,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61002,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61005,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61008,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61011,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61014,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61017,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.6102,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61023,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61026,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61029,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61032,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61035,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61038,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61041,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61044,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61047,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.6105,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61053,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61056,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61059,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61062,1,8,0,17,2,0,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61063,0,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61065,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61068,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61071,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61074,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61077,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.6108,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,6,4,0,24,23,7,26,12,
9.61083,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61086,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61089,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61092,1,8,0,17,2,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61095,1,8,0,17,0,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61098,1,8,0,17,0,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61101,1,8,0,17,0,18,0,3,11,22,0,0,0,16,9,21,5,0,0,4,0,24,23,0,26,12,
9.61104,1,8,0,17,0,18,0,3,11,22,0,0,0,16,9,0,5,0,0,4,0,24,23,0,26,12,
9.61107,0,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,0,0,4,0,24,23,0,26,12,
9.61107,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,0,0,4,0,24,23,0,26,12,
9.61109,0,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,0,0,4,10,24,23,0,26,12,
9.6111,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,0,0,4,10,24,23,0,26,12,
9.61111,0,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,12,
9.61113,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,12,
9.61116,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,12,
9.61119,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,12,
9.61122,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,12,
9.61125,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61128,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61131,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61134,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61137,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.6114,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61143,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,4,10,24,23,0,26,0,
9.61146,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,0,10,24,23,0,26,0,
9.61149,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,0,10,24,23,0,26,0,
9.61152,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,0,10,24,23,0,26,0,
9.61154,0,8,0,17,0,18,0,3,11,22,0,14,0,16,0,0,5,7,0,0,10,24,23,0,26,9,
9.61155,0,8,0,17,0,18,0,3,11,22,0,14,0,16,0,15,5,7,0,0,10,24,23,0,26,9,
9.61155,1,8,0,17,0,18,0,3,11,22,0,14,0,16,0,15,5,7,0,0,10,24,23,0,26,9,
9.61158,1,8,0,17,0,18,0,3,11,0,0,14,0,16,0,15,5,7,0,0,10,24,23,0,26,9,
9.61161,1,8,0,17,0,18,0,3,11,0,0,14,0,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61162,0,8,0,17,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61164,1,8,0,17,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61167,1,8,0,17,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.6117,1,8,0,17,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61173,1,8,0,0,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61176,1,8,0,0,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61179,1,8,0,0,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
9.61182,1,8,0,0,0,18,0,3,11,0,0,14,2,16,0,15,0,7,0,0,10,24,23,0,0,9,
