time,performance
99.5171,1.24271
99.5171,1.24271
99.5171,1.24271
99.5172,1.24271
99.5172,1.24271
99.5172,1.24271
99.5173,1.24271
99.5173,1.24271
99.5173,1.24271
99.5174,1.24271
99.5174,1.24271
99.5174,0.682945
99.5174,0.682945
99.5174,0.90444
99.5174,0.90444
99.5175,0.90444
99.5175,0.658006
99.5175,0.658006
99.5175,0.658006
99.5176,0.658006
99.5176,0.658006
99.5176,0.658006
99.5177,0.658006
99.5177,0.658006
99.5177,0.658006
99.5177,0.578395
99.5177,0.578395
99.5177,0.578395
99.5178,0.578395
99.5178,0.578395
99.5178,0.61726
99.5178,0.61726
99.5179,0.61726
99.5179,0.61726
99.5179,0.61726
99.518,0.61726
99.518,0.61726
99.518,0.61726
99.518,0.61726
99.5181,0.61726
99.5181,0.61726
99.5181,0.61726
99.5182,0.61726
99.5182,0.61726
99.5182,0.61726
99.5183,0.61726
99.5183,0.61726
99.5183,0.61726
99.5183,0.61726
99.5184,0.61726
99.5184,0.61726
99.5184,0.61726
99.5185,0.61726
99.5185,0.61726
99.5185,0.61726
99.5186,0.61726
99.5186,0.61726
99.5186,0.61726
99.5186,0.61726
99.5187,0.61726
99.5187,0.61726
99.5187,0.61726
99.5188,0.61726
99.5188,0.61726
99.5188,0.61726
99.5189,0.61726
99.5189,0.61726
99.5189,0.61726
99.5189,0.61726
99.519,0.61726
99.519,0.61726
99.519,0.61726
99.5191,0.61726
99.5191,0.61726
99.5191,0.61726
99.5192,0.61726
99.5192,0.61726
99.5192,0.61726
99.5192,0.61726
99.5193,0.61726
99.5193,0.61726
99.5193,0.61726
99.5194,0.61726
99.5194,0.455739
99.5194,0.455739
99.5194,0.455739
99.5195,0.455739
99.5195,0.580186
99.5195,0.580186
99.5195,0.580186
99.5195,0.580186
99.5196,0.580186
99.5196,0.580186
99.5196,0.580186
99.5196,0.580186
99.5197,0.580186
99.5197,0.580186
99.5197,0.580186
99.5198,0.580186
99.5198,0.580186
99.5198,0.580186
99.5198,0.580186
99.5199,0.580186
99.5199,0.580186
99.5199,0.465706
99.5199,0.465706
99.52,0.465706
99.52,0.465706
99.52,0.465706
99.5201,0.465706
99.5201,0.465706
99.5201,0.465706
99.5201,0.465706
99.5201,0.465706
99.5202,0.465706
99.5202,0.465706
99.5202,0.465706
99.5202,0.376911
99.5203,0.376911
99.5203,0.376911
99.5203,0.376911
99.5204,0.376911
99.5204,0.376911
99.5204,0.376911
99.5204,0.376911
99.5205,0.376911
99.5205,0.376911
99.5205,0.376911
99.5206,0.376911
99.5206,0.376911
99.5206,0.376911
99.5207,0.376911
99.5207,0.376911
99.5207,0.376911
99.5207,0.376911
99.5207,1.00321
99.5208,1.00321
99.5208,1.00321
99.5208,1.00321
99.5209,1.00321
99.5209,1.00321
99.5209,1.00321
99.521,1.00321
99.521,1.00321
99.521,1.00321
99.521,1.00321
99.5211,1.00321
99.5211,1.00321
99.5211,1.00321
99.5212,1.00321
99.5212,1.00321
99.5212,1.00321
99.5212,1.00321
99.5213,1.00321
99.5213,1.00321
99.5213,1.00321
99.5213,1.00321
99.5214,1.00321
99.5214,1.00321
99.5214,1.00321
99.5215,1.00321
99.5215,1.00321
99.5215,1.00321
99.5215,1.00321
99.5216,1.00321
99.5216,1.00321
99.5216,1.00321
99.5216,1.00321
99.5217,1.00321
99.5217,1.00321
99.5217,1.00321
99.5217,1.00321
99.5218,1.00321
99.5218,1.00321
99.5218,1.00321
99.5218,1.00321
99.5218,1.00321
99.5218,1.00321
99.5219,1.00321
99.5219,1.00321
99.5219,1.00321
99.5219,1.00321
99.5219,1.00321
99.522,1.00321
99.522,1.00321
99.522,1.00321
99.522,1.00321
99.5221,1.00321
99.5221,1.00321
99.5221,1.00321
99.5221,1.00321
99.5221,1.00321
99.5221,1.00321
99.5222,1.00321
99.5222,1.00321
99.5222,1.00321
99.5222,1.00321
99.5222,1.00321
99.5223,1.00321
99.5223,1.00321
99.5223,1.00321
99.5224,1.00321
99.5224,1.00321
99.5224,1.00321
99.5225,1.00321
99.5225,1.00321
99.5225,1.00321
99.5225,1.00321
99.5226,1.00321
99.5226,1.00321
99.5226,1.00321
99.5227,1.00321
99.5227,1.00321
99.5227,1.00321
99.5228,1.00321
99.5228,1.00321
99.5228,1.00321
99.5228,1.00321
99.5229,1.00321
99.5229,1.00321
99.5229,1.00321
99.523,1.00321
99.523,1.00321
99.523,1.00321
99.5231,1.00321
99.5231,1.00321
99.5231,1.00321
99.5231,1.00214
99.5231,1.00214
99.5232,1.00214
99.5232,1.00214
99.5232,1.00214
99.5233,1.00214
99.5233,1.00214
99.5233,1.00214
99.5234,1.00214
99.5234,1.00214
99.5234,1.00214
99.5234,1.00214
99.5235,1.00214
99.5235,1.00214
99.5235,1.00214
99.5236,1.00214
99.5236,1.00214
99.5236,1.00214
99.5237,1.00214
99.5237,1.00214
99.5237,1.00214
99.5237,1.00214
99.5238,1.00214
99.5238,1.00214
99.5238,1.00214
99.5238,1.00214
99.5239,1.00214
99.5239,1.00214
99.5239,1.00214
99.524,1.00214
99.524,1.00214
99.524,1.00214
99.524,1.00214
99.5241,1.00214
99.5241,1.00214
99.5241,1.00214
99.5242,1.00214
99.5242,1.00214
99.5242,1.00214
99.5243,1.00214
99.5243,1.00214
99.5243,1.00214
99.5243,1.00214
99.5243,1.00214
99.5244,1.00214
99.5244,1.00214
99.5244,1.00214
99.5245,1.00214
99.5245,1.00214
99.5245,1.00214
99.5245,1.00214
99.5246,1.00214
99.5246,1.00214
99.5246,1.00214
99.5246,1.00214
99.5246,1.00214
99.5247,1.00214
99.5247,1.00214
99.5247,1.00214
99.5247,1.00214
99.5247,1.00214
99.5248,1.00214
99.5248,1.00214
99.5248,1.00214
99.5249,1.00214
99.5249,1.00214
99.5249,1.00214
99.5249,1.00214
99.525,1.00214
99.525,1.00214
99.525,1.00214
99.5251,1.00214
99.5251,1.00214
99.5251,1.00214
99.5252,1.00214
99.5252,1.00214
99.5252,1.00214
99.5252,1.00214
99.5253,1.00214
99.5253,1.00214
99.5253,1.00214
99.5254,1.00214
99.5254,1.00214
99.5254,1.00214
99.5255,1.00214
99.5255,0.351463
99.5255,0.351463
99.5255,0.351463
99.5255,0.351463
99.5256,0.351463
99.5256,0.351463
99.5256,0.351463
99.5257,0.351463
99.5257,0.351463
99.5257,0.351463
99.5258,0.351463
99.5258,0.351463
99.5258,0.351463
99.5258,0.793395
99.5258,0.793395
99.5259,0.793395
99.5259,0.793395
99.5259,0.793395
99.526,0.793395
99.526,0.793395
99.526,0.793395
99.5261,0.793395
99.5261,0.793395
99.5261,0.793395
99.5261,0.793395
99.5261,0.793395
99.5261,0.793395
99.5262,0.793395
99.5262,0.793395
99.5262,0.793395
99.5262,0.793395
99.5263,0.793395
99.5263,0.793395
99.5263,0.793395
99.5263,0.804292
99.5264,0.804292
99.5264,0.715267
99.5264,0.715267
99.5264,0.715267
99.5264,0.715267
99.5265,0.715267
99.5265,0.690494
99.5265,0.690494
99.5265,0.690494
99.5266,0.690494
99.5266,0.690494
99.5266,0.690494
99.5267,0.690494
99.5267,0.690494
99.5267,0.690494
99.5267,0.690494
99.5268,0.690494
99.5268,0.690494
99.5268,0.690494
99.5268,0.741297
99.5269,0.741297
99.5269,0.741297
99.5269,0.741297
99.527,0.741297
99.527,0.741297
99.527,0.741297
99.527,0.741297
99.527,0.741297
99.5271,0.741297
99.5271,0.741297
99.5271,0.741297
99.5271,0.741297
99.5272,0.741297
99.5272,0.741297
99.5272,0.741297
99.5273,0.741297
99.5273,0.741297
99.5273,0.741297
99.5273,0.741297
99.5273,0.741297
99.5274,0.741297
99.5274,0.741297
99.5274,0.741297
99.5275,0.741297
99.5275,0.741297
99.5275,0.741297
99.5276,0.741297
99.5276,0.741297
99.5276,0.741297
99.5276,0.741297
99.5277,0.741297
99.5277,0.741297
99.5277,0.858845
99.5277,0.858845
99.5278,0.858845
99.5278,0.858845
99.5278,0.858845
99.5279,0.858845
99.5279,0.858845
99.5279,0.858845
99.5279,0.439906
99.5279,0.439906
99.528,0.439906
99.528,0.439906
99.528,0.439906
99.5281,0.439906
99.5281,0.439906
99.5281,0.439906
99.5282,0.439906
99.5282,0.439906
99.5282,0.439906
99.5282,0.439906
99.5283,0.439906
99.5283,0.439906
99.5283,0.439906
99.5284,0.439906
99.5284,0.439906
99.5284,0.439906
99.5284,0.439906
99.5285,0.439906
99.5285,0.439906
99.5285,0.439906
99.5285,0.439906
99.5286,0.439906
99.5286,0.439906
99.5286,0.439906
99.5287,0.439906
99.5287,0.439906
99.5287,0.439906
99.5288,0.439906
99.5288,0.439906
99.5288,0.439906
99.5288,0.439906
99.5289,0.439906
99.5289,0.439906
99.5289,0.439906
99.529,0.439906
99.529,0.439906
99.529,0.416259
99.529,0.416259
99.5291,0.416259
99.5291,0.416259
99.5291,0.416259
99.5291,0.416259
99.5292,0.416259
99.5292,0.416259
99.5292,0.416259
99.5293,0.416259
99.5293,1.36589
99.5293,1.36589
99.5293,1.36589
99.5293,1.36589
99.5294,1.36589
99.5294,1.36589
99.5294,1.36589
99.5294,1.36589
99.5295,1.36589
99.5295,1.36589
99.5295,1.36589
99.5295,1.36589
99.5296,1.36589
99.5296,1.36589
99.5296,1.36589
99.5297,1.36589
99.5297,1.36589
99.5297,1.36589
99.5297,1.36589
99.5298,1.36589
99.5298,1.36589
99.5298,1.36589
99.5299,1.36589
99.5299,1.36589
99.5299,1.36589
99.53,1.36589
99.53,1.36589
99.53,1.36589
99.53,1.36589
99.5301,0.421502
99.5301,0.421502
99.5301,0.421502
99.5301,0.421502
99.5301,0.421502
99.5302,0.421502
99.5302,0.421502
99.5302,0.421502
99.5302,0.418865
99.5303,0.418865
99.5303,0.418865
99.5303,0.418865
99.5303,0.418865
99.5304,0.418865
99.5304,0.418865
99.5304,0.418865
99.5305,0.418865
99.5305,0.418865
99.5305,0.418865
99.5306,0.418865
99.5306,0.418865
99.5306,0.418865
99.5306,0.418865
99.5306,0.418865
99.5306,0.447042
99.5307,0.447042
99.5307,0.447042
99.5307,0.447042
99.5308,0.483738
99.5308,0.483738
99.5308,0.483738
99.5308,0.483738
99.5309,0.483738
99.5309,0.483738
99.5309,0.483738
99.5309,0.483738
99.531,0.483738
99.531,0.483738
99.531,0.483738
99.5311,0.483738
99.5311,0.483738
99.5311,0.483738
99.5311,0.483738
99.5312,0.483738
99.5312,0.483738
99.5312,0.483738
99.5312,0.483738
99.5313,0.483738
99.5313,0.490833
99.5313,0.490833
99.5313,0.490833
99.5314,0.490833
99.5314,0.490833
99.5314,0.490833
99.5315,0.490833
99.5315,0.490833
99.5315,0.490833
99.5315,0.490833
99.5316,0.490833
99.5316,0.490833
99.5316,0.522588
99.5316,0.522588
99.5317,0.522588
99.5317,0.522588
99.5317,0.522588
99.5317,0.522588
99.5318,0.522588
99.5318,0.522588
99.5318,0.522588
99.5318,0.522588
99.5318,0.515402
99.5319,0.515402
99.5319,0.515402
99.5319,0.502682
99.5319,0.502682
99.532,0.502682
99.532,0.502682
99.532,0.502682
99.5321,0.502682
99.5321,0.502682
99.5321,0.502682
99.5321,0.502682
99.5321,0.512863
99.5322,0.512863
99.5322,0.512863
99.5322,0.512863
99.5323,0.512863
99.5323,0.504577
99.5323,0.504577
99.5323,0.504577
99.5324,0.504577
99.5324,0.612819
99.5324,0.612819
99.5324,0.606472
99.5324,0.606472
99.5324,0.606472
99.5325,0.606472
99.5325,0.606472
99.5325,0.606472
99.5326,0.606472
99.5326,0.606472
99.5326,0.606472
99.5327,0.606472
99.5327,0.606472
99.5327,0.606472
99.5327,0.606472
99.5328,0.606472
99.5328,0.606472
99.5328,0.606472
99.5329,0.606472
99.5329,0.606472
99.5329,0.606472
99.5329,0.606472
99.533,0.606472
99.533,0.606472
99.533,0.606472
99.533,0.606472
99.5331,0.606472
99.5331,0.606472
99.5331,0.606472
99.5331,0.606472
99.5332,0.606472
99.5332,0.606472
99.5332,0.606472
99.5333,0.606472
99.5333,0.606472
99.5333,0.606472
99.5333,0.606472
99.5334,0.606472
99.5334,0.609233
99.5334,0.609233
99.5334,0.609233
99.5335,0.609233
99.5335,0.609233
99.5335,0.609233
99.5336,0.609233
99.5336,0.609233
99.5336,0.609233
99.5336,0.609233
99.5337,0.609233
99.5337,0.609233
99.5337,0.609233
99.5338,0.609233
99.5338,0.609233
99.5338,0.609233
99.5339,0.609233
99.5339,0.609233
99.5339,0.609233
99.5339,0.609233
99.534,0.609233
99.534,0.609233
99.534,0.609233
99.5341,0.609233
99.5341,0.609233
99.5341,0.609233
99.5341,0.609233
99.5342,0.609233
99.5342,0.609233
99.5342,0.609233
99.5342,0.609233
99.5343,0.609233
99.5343,0.609233
99.5343,0.609233
99.5344,0.609233
99.5344,0.609233
99.5344,0.609233
99.5345,0.609233
99.5345,0.609233
99.5345,0.609233
99.5345,0.609233
99.5346,0.609233
99.5346,0.609233
99.5346,0.609233
99.5347,0.609233
99.5347,0.609233
99.5347,0.609233
99.5348,0.609233
99.5348,0.609233
99.5348,0.609233
99.5348,0.609233
99.5349,0.609233
99.5349,0.609233
99.5349,0.609233
99.5349,0.609233
99.535,0.609233
99.535,0.609233
99.535,0.635254
99.535,0.635254
99.535,0.844905
99.5351,0.844905
99.5351,0.844905
99.5351,0.844905
99.5351,0.844905
99.5351,0.844905
99.5352,0.900962
99.5352,0.900962
99.5352,0.900962
99.5352,0.900962
99.5353,0.900962
99.5353,0.900962
99.5353,0.900962
99.5354,0.900962
99.5354,0.900962
99.5354,0.900962
99.5354,0.900962
99.5355,0.900962
99.5355,0.900962
99.5355,0.900962
99.5356,0.900962
99.5356,0.900962
99.5356,0.900962
99.5356,0.900962
99.5357,0.900962
99.5357,0.900962
99.5357,0.900962
99.5357,0.900962
99.5358,0.900962
99.5358,0.900962
99.5358,0.900962
99.5358,0.900962
99.5359,0.900962
99.5359,0.900962
99.5359,0.900962
99.536,0.900962
99.536,0.900962
99.536,0.900962
99.536,0.900962
99.5361,0.915039
99.5361,0.915039
99.5361,0.915039
99.5361,0.915039
