time,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,
99.2093,1,24,23,11,0,8,15,7,0,0,6,0,2,0,5,21,0,26,4,3,17,25,12,18,10,13,
99.2093,1,24,23,11,0,8,15,7,0,0,6,0,2,0,5,21,0,26,4,0,17,25,12,18,10,13,
99.2093,0,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2093,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2093,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2094,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2094,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2094,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2095,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2095,1,24,23,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2095,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2096,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2096,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2096,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2096,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2097,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2097,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2097,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2098,1,24,0,11,0,8,15,7,0,0,6,0,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2098,1,24,0,11,0,8,15,7,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2098,1,24,0,11,0,8,15,7,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2098,1,24,0,11,0,8,15,7,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2099,1,24,0,11,0,8,15,7,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2099,1,24,0,11,0,8,15,7,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2099,1,24,0,11,0,8,15,0,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2099,1,24,0,11,0,8,15,0,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.21,1,24,0,11,0,8,0,0,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.21,1,24,0,11,0,8,0,0,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.21,1,24,0,11,0,8,0,0,0,0,6,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2101,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2101,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2101,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2102,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2102,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2102,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2102,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2103,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2103,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,13,
99.2103,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2104,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2104,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2104,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2105,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2105,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2105,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2105,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,25,12,18,10,0,
99.2106,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,0,12,18,10,0,
99.2106,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,0,26,4,0,17,0,12,18,10,0,
99.2106,0,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,0,
99.2106,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,0,
99.2107,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,0,
99.2107,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,0,
99.2107,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,0,
99.2107,1,24,0,11,0,8,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2108,1,24,0,11,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2108,1,24,0,11,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2108,1,24,0,0,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2108,1,24,0,0,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2109,1,24,0,0,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2109,1,24,0,0,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2109,1,24,0,0,0,0,0,0,0,0,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2109,0,24,0,0,0,0,0,0,0,19,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.211,1,24,0,0,0,0,0,0,0,19,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.211,1,24,0,0,0,0,0,0,0,19,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.211,1,24,0,0,0,0,0,0,0,19,0,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.211,0,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2111,1,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,0,17,0,12,18,10,15,
99.2111,0,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2111,1,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2111,1,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2111,1,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2112,1,24,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2112,1,0,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2112,1,0,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2113,1,0,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,18,0,15,
99.2113,1,0,0,0,0,0,0,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,0,0,15,
99.2113,0,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,0,0,15,
99.2113,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,0,0,15,
99.2114,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,0,0,15,
99.2114,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,26,4,22,17,0,12,0,0,15,
99.2114,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2114,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2115,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2115,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2115,1,0,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2115,0,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2116,1,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2116,1,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2116,1,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2117,1,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2117,1,14,0,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2117,0,14,25,0,0,0,11,0,0,19,7,16,2,9,5,21,20,0,4,22,17,0,12,0,0,15,
99.2117,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2117,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2118,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2118,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2118,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2119,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2119,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2119,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,0,0,15,
99.2119,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,21,20,0,4,22,17,0,12,8,0,15,
99.212,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.212,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.212,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.212,1,14,25,0,0,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2121,0,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2121,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2121,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2121,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2122,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2122,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2122,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2123,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2123,1,14,25,0,3,0,11,0,0,19,7,16,2,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2123,1,14,25,0,3,0,11,0,0,19,7,16,0,9,0,0,20,0,4,22,17,0,12,8,0,15,
99.2123,0,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,0,15,
99.2123,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,0,15,
99.2124,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,0,15,
99.2124,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,0,15,
99.2124,0,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,26,15,
99.2124,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,26,15,
99.2125,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,26,15,
99.2125,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,26,15,
99.2125,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,17,0,12,8,26,15,
99.2126,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,0,0,12,8,26,15,
99.2126,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,0,20,0,4,22,0,0,12,8,26,15,
99.2126,1,14,25,0,3,0,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,12,8,26,15,
99.2126,0,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,12,8,26,15,
99.2126,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2126,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2127,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2127,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2127,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2128,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,4,22,0,0,0,8,26,15,
99.2128,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2128,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2129,1,14,25,0,3,18,11,0,0,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2129,0,14,25,0,3,18,11,0,13,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2129,1,14,25,0,3,18,11,0,13,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2129,1,14,25,0,3,18,11,0,13,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2129,1,14,25,0,3,18,11,0,13,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.213,1,14,25,0,3,18,11,0,13,19,7,16,0,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.213,0,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.213,1,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.213,1,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2131,1,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2131,1,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2131,1,14,25,0,3,18,11,0,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2131,0,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2132,1,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2132,1,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,0,0,22,0,0,0,8,26,15,
99.2132,0,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2132,1,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2132,1,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2133,1,14,25,0,3,18,11,4,13,19,7,16,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2133,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2133,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2134,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2134,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2134,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2135,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2135,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2135,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2135,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2136,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2136,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2136,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2137,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2137,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2137,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2138,1,14,25,0,3,18,11,4,13,19,7,16,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2138,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2138,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2138,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2139,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2139,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2139,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.214,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.214,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.214,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2141,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2141,1,14,25,0,3,18,11,4,13,19,7,0,6,0,5,24,20,23,0,22,0,0,0,8,26,15,
99.2141,0,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2141,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2141,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2142,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2142,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2142,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2143,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2143,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,0,22,0,0,0,8,26,15,
99.2143,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2143,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2144,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2144,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2144,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2144,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2145,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2145,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2145,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2146,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2146,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,20,23,17,22,0,0,0,8,26,15,
99.2146,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,15,
99.2147,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,15,
99.2147,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,15,
99.2147,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,15,
99.2147,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2148,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2148,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2148,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2149,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2149,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2149,1,14,25,0,3,18,11,4,13,19,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.215,1,14,25,0,3,18,11,4,13,0,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.215,1,14,25,0,3,18,11,4,13,0,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.215,1,14,25,0,3,18,11,4,13,0,7,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.215,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,22,0,0,0,8,26,0,
99.2151,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2151,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2151,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2152,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2152,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2152,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,0,8,26,0,
99.2152,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,0,
99.2153,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,0,
99.2153,1,14,25,0,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,0,
99.2153,0,14,25,16,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,0,
99.2153,0,14,25,16,3,18,11,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2153,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2153,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2154,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2154,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2154,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2155,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2155,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2155,1,14,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2156,1,0,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,0,20,8,26,12,
99.2156,1,0,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,2,20,8,26,12,
99.2156,1,0,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,2,20,8,26,12,
99.2156,1,0,25,16,3,18,0,4,13,0,0,0,6,9,5,24,0,23,17,0,0,2,20,8,26,12,
